tagged_set_id	tagged_set_name	purpose_od	purpose_dc	num_of_images	image_format	labels	horizon	lowest_point_of_hood	highest_point_of_hood	update_gt_date
65687568fa38f84eb4ffe34f	_heavy_rain_day_stuttgart_leonberg_test_batch_6_split_by_size_of_250_for_test_od_tagged	test	test	89	8MP_JPG	day, germany, heavy_rain, leonberg, rain, stuttgart	-1	-1	-1	30/11/2023, 13:43:39
65687570fa38f84eb4ffeceb	_heavy_rain_day_stuttgart_leonberg_test_batch_4_split_by_size_of_250_for_test_od_tagged	test	test	249	8MP_JPG	day, germany, heavy_rain, leonberg, rain, stuttgart	-1	-1	-1	30/11/2023, 13:43:47
65687579fa38f84eb4fffc49	_heavy_rain_day_stuttgart_leonberg_test_batch_3_split_by_size_of_250_for_test_od_tagged	test	test	249	8MP_JPG	day, germany, heavy_rain, leonberg, rain, stuttgart	-1	-1	-1	30/11/2023, 13:43:55
65687581fa38f84eb40008a8	_heavy_rain_day_stuttgart_leonberg_test_batch_2_split_by_size_of_250_for_test_od_tagged	test	test	247	8MP_JPG	day, germany, heavy_rain, leonberg, rain, stuttgart	-1	-1	-1	30/11/2023, 13:44:04
6568758afa38f84eb40019a8	_heavy_rain_day_stuttgart_leonberg_test_batch_1_split_by_size_of_250_for_test_od_tagged	test	test	250	8MP_JPG	day, germany, heavy_rain, leonberg, rain, stuttgart	-1	-1	-1	30/11/2023, 13:44:14
659aaa9ad8ef2d6f5c4ec3f3	europe_usa_uniuqe_vehicles_for_test_added_to_official_super_set_od_test_8mp	test	test	428	8MP_JPG	USA, RAIN, GERMANY, DAY, EUROPE, LAS_VEGAS, CLEAR, HEAVY_RAIN	-1	-1	-1	07/01/2024, 15:44:34
654cab2354107825f7756fc0	od_ncap_vw_closed_loop_demo_tt_test	test	test	1465	8MP_JPG	GERMANY, DAY, CLEAR	-1	-1	-1	07/01/2024, 17:49:37
659acbb6d8ef2d6f5c529e2f	official_europe_munich_test	test	test	299	8MP_JPG		-1	-1	-1	07/01/2024, 18:05:27
659acde7d8ef2d6f5c52d9c1	official_las_vegas_usa_test	test	test	440	8MP_JPG	USA, LAS_VEGAS, DAY	-1	-1	-1	07/01/2024, 18:14:47
65cb36f0ab0e1008324427c1	_buildings_test_track_kitzingen_superset_6502b36e7edfb609dc1b4b00_for_fa_removal_train_skipped_every_10_img_batch_4_split_by_size_of_108_for_train_od_tagged	train	train	44	8MP_JPG	germany, kitzigen, test_track, wolfsburg	-1	-1	-1	13/02/2024, 11:31:31
65cb373cab0e100832442a35	_buildings_test_track_kitzingen_superset_6502b36e7edfb609dc1b4b00_for_fa_removal_train_skipped_every_10_img_batch_2_split_by_size_of_108_for_train_od_tagged	train	train	45	8MP_JPG	germany, kitzigen, test_track, wolfsburg	-1	-1	-1	13/02/2024, 12:30:53
65cb450eab0e100832449c7e	_pert_palatine_for_train_od_tagged	train	train	1066	8MP_JPG	/PRE_DAG_UPLOUDS/IL_AB/2023_08_23/2023_08_23_22_39_06/2023_08_23_22_39_06, day, highway, israel, night, urban	-1	-1	-1	13/02/2024, 12:31:45
62f8f4ae07d51f1227be1751	sanity_longi_ped_day_test_14_08	test	undefined	12286	QUAD		-1	-1	-1	15/02/2024, 13:59:03
62f8f53a07d51f1227be17a8	sanity_longi_2w_day_test_14_08	test	undefined	4958	QUAD		-1	-1	-1	15/02/2024, 14:06:19
62f8f62307d51f1227be19a3	sanity_crossing_2w_day_test_14_08	test	undefined	3024	QUAD		-1	-1	-1	15/02/2024, 14:09:24
62f8f66f07d51f1227be1e5a	sanity_longi_4w_day_test_14_08	test	undefined	3176	QUAD		-1	-1	-1	15/02/2024, 14:11:21
62f8f0aa07d51f1227be0e7b	sanity_crossing_ped_night_test_14_08	test	undefined	2922	QUAD		-1	-1	-1	15/02/2024, 14:15:51
62f8f0f507d51f1227be0e9f	sanity_longi_ped_night_test_14_08	test	undefined	1480	QUAD		-1	-1	-1	15/02/2024, 14:17:46
62f8e8cb07d51f1227bdee21	ncap_longi_ped_day_test_14_08	test	undefined	2011	QUAD	CPFA, SPEED_55, DAY, CPLA, SPEED_40, NCAP, SPEED_60	-1	-1	-1	15/02/2024, 14:18:49
62f8e6de07d51f1227bde8ac	combined_ncap_longi_2w_day_test_14_08	test	undefined	3572	QUAD	SPEED_40, SPEED_60, DAY, CBLA, NCAP, SPEED_30	-1	-1	-1	15/02/2024, 15:12:18
65ce0db5ab0e100832451c52	ncap_crossing_2w_day_test_14_08_added_to_odtaggeddataboard	test	test	2012	QUAD	NCAP	-1	-1	-1	15/02/2024, 15:12:32
62f8e7b607d51f1227bded18	combined_ncap_longi_4w_day_test_14_08	test	undefined	2452	QUAD	DAY, CCRM, NCAP, SPEED_80, OVERLAP_75	-1	-1	-1	15/02/2024, 15:12:36
62f8e89807d51f1227bdede4	combined_ncap_crossing_ped_day_test_14_08	test	undefined	1330	QUAD	DAY, SPEED_35, CPNC, NCAP, SPEED_20	-1	-1	-1	15/02/2024, 16:06:54
63baba282426700446d4e8e4	official_4w_highway_and_urban_night_dataset_for_train_updated	train	train	764	QUAD	fixing, night, train	-1	-1	-1	28/02/2024, 12:32:51
63bac7372426700446d546e4	official_batch4_night_set_for_train_updated	train	train	1347	QUAD	fixing, night, train	-1	-1	-1	28/02/2024, 12:33:40
63bad9d52426700446d5b900	official_night_issues_set_for_train_updated	train	train	1603	QUAD	fixing, night, train	-1	-1	-1	28/02/2024, 12:35:48
63babaab2426700446d4e98d	official_night_dataset_week_27_for_train_updated	train	train	831	QUAD	fixing, night, train	-1	-1	-1	28/02/2024, 12:36:47
63bacf302426700446d5af5b	official_newman_conti_mfc520_japan_night_for_train_updated	train	train	15760	QUAD	night	-1	-1	-1	28/02/2024, 15:21:27
63babc4c2426700446d4ea3a	official_combined_night_urban_and_highway_3_for_train_updated	train	train	4888	QUAD	night	-1	-1	-1	28/02/2024, 15:21:33
64e375c97225d01c8be18b23	official_combined_night_urban_and_highway_2_for_train_updated_tagged_images	train	train	3878	QUAD	fixing, night, train	-1	-1	-1	10/03/2024, 16:58:00
63bac6de2426700446d5378e	official_batch5_night_set_for_train_updated	train	train	1147	QUAD	fixing, night, train	-1	-1	-1	10/03/2024, 17:01:28
6535079854107825f76b908f	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_3_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	fixing	-1	-1	-1	10/03/2024, 17:26:16
65ed7b9879512c347d507908	_endemic_north_las_vegas_chosen_to_tag_every_3_images_to_tag_batch_1_each_300	train	train	53	8MP_JPG	CLEAR, TEL_AVIV, TAR_LINES, DAY, ISRAEL, ARROWS	-1	-1	-1	16/04/2024, 18:37:47
665ed99306e1a362691f11dd	2w_crossing_100m_yv1_renault_demo_to_tag	train	train	120	8MP_JPG	GERMANY, DAY, YELLOW_VEST	-1	-1	-1	04/06/2024, 13:19:04
665ed99306e1a362691f11dc	2w_crossing_60m_yv_renault_demo_to_tag	train	train	120	8MP_JPG	GERMANY, CLEAR, DAY, YELLOW_VEST	-1	-1	-1	04/06/2024, 13:19:16
665ed99206e1a362691f11db	ped_crossing_40m_2_scenario_renault_demo_to_tag	train	train	120	8MP_JPG	GERMANY, DAY	-1	-1	-1	04/06/2024, 13:19:27
665ebe4806e1a362691f0501	_4w_crossing_80m_80kph_1_scenario_renault_demo_to_tag	train	train	49	8MP_JPG	GERMANY, DAY	-1	-1	-1	04/06/2024, 13:19:37
665ebe4706e1a362691f0500	_ped_crossing_60m_yv_renault_demo_to_tag	train	train	180	8MP_JPG	GERMANY, DAY, YELLOW_VEST	-1	-1	-1	04/06/2024, 13:19:50
665ebe4606e1a362691f04ff	_4w_crossing_120m_80kph_1_scenario_renault_demo_to_tag	train	train	58	8MP_JPG	GERMANY, DAY	-1	-1	-1	04/06/2024, 13:20:00
665ebe4506e1a362691f04fe	_ped_crossing_80m_yv_renault_demo_to_tag	train	train	240	8MP_JPG	GERMANY, DAY, YELLOW_VEST	-1	-1	-1	04/06/2024, 13:20:14
665ebe4406e1a362691f04fd	_ped_crossing_70m_yv_renault_demo_to_tag	train	train	180	8MP_JPG	GERMANY, DAY, YELLOW_VEST	-1	-1	-1	04/06/2024, 13:20:27
665ebe4106e1a362691f04fb	_2w_crossing_100m_3_scenario_renault_demo_to_tag	train	train	120	8MP_JPG	GERMANY, DAY	-1	-1	-1	04/06/2024, 13:20:52
665ebe4006e1a362691f04fa	_2w_crossing_60m_3_scenario_renault_demo_to_tag	train	train	180	8MP_JPG	GERMANY, DAY	-1	-1	-1	04/06/2024, 13:21:03
665ebe3f06e1a362691f04f9	_2w_crossing_40m_yv_renault_demo_to_tag	train	train	180	8MP_JPG	GERMANY, DAY, YELLOW_VEST	-1	-1	-1	04/06/2024, 13:21:15
665ebe3e06e1a362691f04f8	_2w_crossing_40m_3_scenario_renault_demo_to_tag	train	train	120	8MP_JPG	GERMANY, DAY	-1	-1	-1	04/06/2024, 13:21:24
665ddfb906e1a362691efa13	od_sanity_4w_heading_static_30m_deg_45_renault_fr	train	train	21	8MP_JPG	GERMANY, DAY, RENAULT, DEMO	-1	-1	-1	04/06/2024, 13:21:32
665dd9b106e1a362691ef9fc	4w_longi_300m_20kph_2_scenario_with_b2b_train_therapeutic_hoboken	train	train	120	8MP_JPG	GERMANY, DAY, CLOUDY, DEMO	-1	-1	-1	04/06/2024, 13:21:42
665dd26206e1a362691ef4a3	od_sanity_4w_heading_static_30m_deg_315_renault_fr	train	train	20	8MP_JPG	GERMANY, DAY, RENAULT, DEMO	-1	-1	-1	04/06/2024, 13:21:49
665dd16806e1a362691ef3fd	od_sanity_4w_heading_static_30m_deg_225_renault_fr	train	train	20	8MP_JPG	GERMANY, DAY, TWILIGHT, DEMO, CLOUDY, RENAULT	-1	-1	-1	04/06/2024, 13:21:57
665dcfb306e1a362691ef205	od_sanity_4w_heading_static_30m_deg_270_renault_fr	train	train	20	8MP_JPG	GERMANY, DAY, RENAULT, DEMO	-1	-1	-1	04/06/2024, 13:22:06
665da13906e1a362691e9ee9	unintelligent_fishers_every_30_images	train	train	60	8MP_JPG	GERMANY, DAY, CLOUDY	-1	-1	-1	04/06/2024, 13:22:15
665dbf8306e1a362691eed11	passing_spokane_valley_with_b2b_train	train	train	51	8MP_JPG	GERMANY, DAY, CLOUDY	-1	-1	-1	04/06/2024, 13:22:42
665dbf8206e1a362691eed0e	double_greeley_with_b2b_train	train	train	60	8MP_JPG	GERMANY, DAY, CLOUDY	-1	-1	-1	04/06/2024, 13:22:50
665dbf8406e1a362691eed13	wide_shreveport_with_b2b_train	train	train	60	8MP_JPG	GERMANY, DAY, CLOUDY	-1	-1	-1	04/06/2024, 13:23:10
665eeb1106e1a362691f3bb5	wide_shreveport_to_tag_batch_0_each_300_added_to_odtaggeddataboard	train	train	290	8MP_JPG	GERMANY, DAY	-1	-1	-1	04/06/2024, 13:23:13
665d833e06e1a362691e9b35	_medium_hallandale_beach_every_30_images_to_tag	train	train	240	8MP_JPG	GERMANY, DAY, YELLOW_VEST	-1	-1	-1	04/06/2024, 13:25:16
665d833d06e1a362691e9b34	_bewildered_burien_every_30_images_to_tag	train	train	199	8MP_JPG	GERMANY, DAY	-1	-1	-1	04/06/2024, 13:25:33
665f0af806e1a362691f65f6	od_sanity_4w_heading_static_30m_deg_180_renault_fr_to_tag	train	train	21	8MP_JPG	CLEAR, GERMANY, DAY	-1	-1	-1	04/06/2024, 16:30:44
665f0af506e1a362691f65f3	od_sanity_4w_heading_static_30m_deg_135_renault_fr_to_tag	train	train	21	8MP_JPG	CLEAR, GERMANY, DAY	-1	-1	-1	04/06/2024, 16:30:54
665f0af406e1a362691f65f1	od_sanity_4w_heading_static_30m_deg_90_renault_fr_to_tag	train	train	21	8MP_JPG	CLEAR, GERMANY, DAY	-1	-1	-1	04/06/2024, 16:31:01
665f0af006e1a362691f65ee	od_sanity_4w_heading_static_30m_deg_0_renault_fr_to_tag	train	train	53	8MP_JPG	CLEAR, GERMANY, DAY	-1	-1	-1	04/06/2024, 16:31:09
665f0aed06e1a362691f65eb	ped_crossing_80m_2_scenario_to_tag	train	train	240	8MP_JPG	CLEAR, GERMANY, DAY	-1	-1	-1	05/06/2024, 10:13:10
665ebe4306e1a362691f04fc	_ped_crossing_70m_3_scenario_renault_demo_to_tag	train	train	240	8MP_JPG	GERMANY, DAY	-1	-1	-1	05/06/2024, 10:13:14
665dbf8506e1a362691eed14	steamy_surprise_with_b2b_train	train	train	240	8MP_JPG	GERMANY, DAY	-1	-1	-1	05/06/2024, 10:13:17
665dbf8106e1a362691eeb81	unorthodox_newport_beach_with_b2b_train	train	train	54	8MP_JPG	GERMANY, CLOUDY, DAY	-1	-1	-1	05/06/2024, 10:13:19
665d838206e1a362691e9b4e	daunting_lima_every_30_images_to_tag	train	train	289	8MP_JPG	YELLOW_VEST, GERMANY, DAY	-1	-1	-1	05/06/2024, 10:13:22
665d837206e1a362691e9b48	inharmonious_morgan_hill_every_30_images_to_tag	train	train	240	8MP_JPG	YELLOW_VEST, GERMANY, DAY	-1	-1	-1	05/06/2024, 10:13:24
665d836406e1a362691e9b43	evening_aliso_viejo_every_30_images_to_tag	train	train	289	8MP_JPG	GERMANY, DAY	-1	-1	-1	05/06/2024, 10:13:26
665d835206e1a362691e9b3d	clean_bismarck_every_30_images_to_tag	train	train	288	8MP_JPG	GERMANY, DAY	-1	-1	-1	05/06/2024, 10:13:28
665d834106e1a362691e9b37	flushed_loveland_every_30_images_to_tag	train	train	240	8MP_JPG	GERMANY, DAY	-1	-1	-1	05/06/2024, 10:13:29
665d834006e1a362691e9b36	_either_las_cruces_every_30_images_to_tag	train	train	240	8MP_JPG	YELLOW_VEST, GERMANY, DAY	-1	-1	-1	05/06/2024, 10:13:31
62f8f2f307d51f1227be0f1f	sanity_crossing_ped_day_test_14_08	undefined	undefined	36415	QUAD		-1	-1	-1	06/06/2024, 11:39:22
62f8f6c707d51f1227be20e6	sanity_crossing_4w_day_test_14_08	undefined	undefined	3814	QUAD		-1	-1	-1	06/06/2024, 16:49:39
65ed7ba579512c347d507919	_tangy_fitchburg_chosen_to_tag_every_3_images_to_tag_batch_1_each_300	train	train	55	8MP_JPG	ARROWS, TEL_AVIV, ISRAEL, CLEAR, DAY	-1	-1	-1	16/06/2024, 10:59:58
65ed7ba279512c347d507915	_potent_valdosta_chosen_to_tag_every_3_images_to_tag_batch_1_each_300	train	train	190	8MP_JPG	ARROWS, TEL_AVIV, ISRAEL, CLEAR, DAY	-1	-1	-1	16/06/2024, 11:00:07
65ed7b9d79512c347d50790f	_likeable_hampton_chosen_to_tag_every_3_images_to_tag_batch_1_each_300	train	train	37	8MP_JPG	ARROWS, TEL_AVIV, ISRAEL, CLEAR, DAY	-1	-1	-1	16/06/2024, 11:00:19
66719b6821a647736461e72d	day_clear_urban_tel_aviv_od_test_10fps	test	test	13779	8MP_JPG	NIGHT, ARROWS, CLEAR, DAY, SUNNY, ISRAEL	-1	-1	-1	19/06/2024, 17:25:58
66792eaa0273422c87058526	_strange_trucks_task_official_super_set_od_train_8mp_to_tag_batch_244_each_200_added_to_odtaggeddataboard	train	train	5	AMBARELLA_3840_1920	CLEAR, DAY, ISRAEL	-1	-1	-1	24/06/2024, 11:30:34
6527c4aa54107825f76a5053	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_12_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:07
6527c52354107825f76a5057	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_9_split_by_size_of_100_od_for_train_tagged	train	train	96	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:25
6527c4d354107825f76a5054	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_11_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:27
6527cdb454107825f76a5078	official_od_buildings_test_track_kitzingen_superset_6502b36e7edfb609dc1b4b00_for_fa_removal_train_skipped_every_10_img_batch_0_split_by_size_of_108_od_for_train_tagged	train	train	86	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:38
6527cd8854107825f76a5077	official_od_buildings_test_track_kitzingen_superset_6502b36e7edfb609dc1b4b00_for_fa_removal_train_skipped_every_10_img_batch_1_split_by_size_of_108_od_for_train_tagged	train	train	43	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:40
6527cd6654107825f76a5075	official_od_buildings_test_track_kitzingen_superset_6502b36e7edfb609dc1b4b00_for_fa_removal_train_skipped_every_10_img_batch_2_split_by_size_of_108_od_for_train_tagged	train	train	63	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:42
6527cd3e54107825f76a5074	official_od_buildings_test_track_kitzingen_superset_6502b36e7edfb609dc1b4b00_for_fa_removal_train_skipped_every_10_img_batch_3_split_by_size_of_108_od_for_train_tagged	train	train	108	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:45
6527cd0e54107825f76a5072	official_od_buildings_test_track_kitzingen_superset_6502b36e7edfb609dc1b4b00_for_fa_removal_train_skipped_every_10_img_batch_4_split_by_size_of_108_od_for_train_tagged	train	train	64	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:47
6527c5e954107825f76a505d	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_4_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:50
6527c5c354107825f76a505c	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_5_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:52
6527c59c54107825f76a505b	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_6_split_by_size_of_100_od_for_train_tagged	train	train	98	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:54
6527c57354107825f76a5059	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_7_split_by_size_of_100_od_for_train_tagged	train	train	96	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:56
6527c54c54107825f76a5058	official_od__sheep_superset_6502aaf17edfb609dc1b4ab9_for_fa_removal_train_skipped_every_10_img_batch_8_split_by_size_of_100_od_for_train_tagged	train	train	100	8MP_JPG	CLOUDY, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:36:58
6535079f54107825f76b951f	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_12_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	CLEAR, DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:37:34
6526b88e54107825f76a4d33	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_9_split_by_size_of_200_od_for_train_tagged	train	train	106	8MP_JPG	CLEAR, DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:37:38
6526b5ae54107825f76a4d11	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_13_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	CLEAR, DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:37:42
6526b48c54107825f76a4d0e	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_14_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	CLEAR, DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:37:45
6526b39d54107825f76a4d07	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_15_split_by_size_of_200_od_for_train_tagged	train	train	187	8MP_JPG	CLEAR, DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:37:47
6526b99b54107825f76a4d38	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_7_split_by_size_of_200_od_for_train_tagged	train	train	199	8MP_JPG	CLEAR, GERMANY, DEMO, ARROWS, NIGHT	-1	-1	-1	24/06/2024, 11:37:59
6522d6f154107825f76a3a47	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_6_split_by_size_of_200_od_for_train_tagged	train	train	141	8MP_JPG	TAR_LINES, CLEAR, GERMANY, DEMO, NIGHT	950	1675	1585	24/06/2024, 11:38:04
6526baab54107825f76a4d3b	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_4_split_by_size_of_200_od_for_train_tagged	train	train	118	8MP_JPG	CLEAR, GERMANY, DEMO, ARROWS, NIGHT	-1	-1	-1	24/06/2024, 11:38:18
6565f44efa38f84eb4f876bc	_2023_09_07_23_58_56_wolfsbourg_magna_clear_night1_2_skipped_120_batch_4_split_by_size_of_100_for_train_od_tagged	train	train	45	8MP_JPG	CLEAR, EUROPE, GERMANY, DEMO, VWB, NIGHT	-1	-1	-1	24/06/2024, 11:39:24
6565f3a1fa38f84eb4f85ba9	_collected_night_random_from_wolfsburg_demo_v2_batch_27_split_by_size_of_200_for_train_od_tagged	train	train	200	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:41:20
6565f398fa38f84eb4f856a5	_collected_night_random_from_wolfsburg_demo_v2_batch_28_split_by_size_of_200_for_train_od_tagged	train	train	200	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:41:24
6565f3bdfa38f84eb4f86571	_collected_night_random_from_wolfsburg_demo_v2_batch_24_split_by_size_of_200_for_train_od_tagged	train	train	177	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:41:44
6526a7f454107825f76a4c72	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_23_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:41:50
6535078a54107825f76b8a00	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_22_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:42:01
6526a8ef54107825f76a4c75	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_20_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:42:04
6526a86e54107825f76a4c74	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_21_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:42:05
6526aad154107825f76a4c7a	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_17_split_by_size_of_200_od_for_train_tagged	train	train	171	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:42:16
6526a97854107825f76a4c76	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_19_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:42:18
6526ab8154107825f76a4c7e	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_16_split_by_size_of_200_od_for_train_tagged	train	train	177	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:42:32
6526ac2754107825f76a4c8a	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_15_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:42:44
6535079254107825f76b8faa	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_14_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:42:58
6565f3c6fa38f84eb4f86c15	_collected_night_random_from_wolfsburg_demo_v2_batch_13_split_by_size_of_200_for_train_od_tagged	train	train	200	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:43:14
6526aea154107825f76a4c95	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_9_split_by_size_of_200_od_for_train_tagged	train	train	128	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:43:15
6526adf854107825f76a4c94	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_10_split_by_size_of_200_od_for_train_tagged	train	train	143	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:43:17
6526ad5254107825f76a4c92	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_11_split_by_size_of_200_od_for_train_tagged	train	train	130	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:43:18
6526bbd454107825f76a4d55	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_3_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	CLEAR, DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:44:08
6526b2bd54107825f76a4d00	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_0_split_by_size_of_200_od_for_train_tagged	train	train	95	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:44:09
6526b20054107825f76a4cff	official_od_collected_night_random_from_wolfsburg_demo_v2_batch_1_split_by_size_of_200_od_for_train_tagged	train	train	168	8MP_JPG	DEMO, NIGHT, GERMANY	-1	-1	-1	24/06/2024, 11:44:11
6522d78754107825f76a3a4f	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_0_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	DEMO, NIGHT, GERMANY	950	1675	1585	24/06/2024, 11:44:14
6522d75d54107825f76a3a4e	official_od_collected_night_issues_from_wolfsburg_demo_v2_batch_1_split_by_size_of_200_od_for_train_tagged	train	train	200	8MP_JPG	DEMO, NIGHT, GERMANY	950	1675	1585	24/06/2024, 11:44:16
65688782fa38f84eb40087b5	__ncap_vw_closed_loop_demo_tt_train_batch_0_split_by_size_of_867_tagged	train	train	740	8MP_JPG	CLEAR, DAY, OD_NCAP	950	-1	-1	24/06/2024, 11:44:42
6538387454107825f76c00bf	official_od_2023_08_01_08_44_05_vaihingen_kitzingen_heavy_rain_day_as_single_set_skipped_6_batch_50_split_by_size_of_500_for_train_tagged	train	train	500	8MP_JPG	DEMO, RAIN, DAY, GERMANY	-1	-1	-1	24/06/2024, 11:46:14
6460cd2bbe8ede2209d18657	night_light_rain_after_filtering_for_train_03_03_23_for_train_tagged	train	train	91	8MP_JPG	RAIN, EUROPE, NIGHT	950	0	0	24/06/2024, 12:14:25
6347f6675378b16a97be5bf4	train_ab_car_germany_dummy_child	train	train	103	AMBARELLA_3840_1920		950	1675	1585	24/06/2024, 12:17:09
6347d1bc5378b16a97bbcc45	ab_car_germany_dummy_train	train	train	151	AMBARELLA_3840_1920		950	1675	1585	24/06/2024, 12:17:26
659ac646d8ef2d6f5c523a95	official_europe_night_for_train	train	train	1172	8MP_JPG	FRANCE, CLEAR, RAIN, EUROPE, GERMANY, NIGHT	-1	-1	-1	24/06/2024, 12:25:41
